CurrentTaxID,ScientificName,TaxonomicRank,TaxSuperKingdom,TaxPhylum,TaxClass,TaxOrder,TaxFamily,TaxGenus,TaxSpeciesGroup,TaxSpecies
2715163,Acinetobacter lanii,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,,Acinetobacter lanii
2715164,Acinetobacter shaoyimingii,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,,Acinetobacter shaoyimingii
2715212,Bacteroides faecium,species,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,Bacteroides faecium
2715678,Sulfurimicrobium lacus,species,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Sulfuricellaceae,Sulfurimicrobium,,Sulfurimicrobium lacus
2715959,Shinella sp. PSBB067,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Shinella,,Shinella sp. PSBB067
2716225,Hydrogenophaga crocea,species,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Hydrogenophaga,,Hydrogenophaga crocea
2716227,Gephyromycinifex aptenodytis,species,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Dermatophilaceae,Gephyromycinifex,,Gephyromycinifex aptenodytis
2716812,Candidatus Frankia datiscae,species,Bacteria,Actinomycetota,Actinomycetes,Frankiales,Frankiaceae,Frankia,,Candidatus Frankia datiscae
2717324,Streptomyces liangshanensis,species,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,,Streptomyces liangshanensis
2719023,Saccharopolyspora sp. ASAGF58,species,Bacteria,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora,,Saccharopolyspora sp. ASAGF58
2719588,Kocuria sp. KD4,species,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Kocuria,,Kocuria sp. KD4
2720714,Streptomyces sp. 891-h,species,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,,Streptomyces sp. 891-h
2720720,Candidatus Rhabdochlamydia oedothoracis,species,Bacteria,Chlamydiota,Chlamydiia,Parachlamydiales,Rhabdochlamydiaceae,Candidatus Rhabdochlamydia,,Candidatus Rhabdochlamydia oedothoracis
2721545,Marinagarivorans cellulosilyticus,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Marinagarivorans,,Marinagarivorans cellulosilyticus
2722752,Iamia sp. SCSIO 61187,species,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Iamia,,Iamia sp. SCSIO 61187
2722820,Actinomyces faecalis,species,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,,Actinomyces faecalis
2724135,Flavobacterium sp. CLA17,species,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,Flavobacterium sp. CLA17
2724150,Romboutsia sp. CE17,species,Bacteria,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Romboutsia,,Romboutsia sp. CE17
2724468,Enterobacter sp. JUb54,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,Enterobacter sp. JUb54
2724527,Parasphingopyxis sp. CP4,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parasphingopyxis,,Parasphingopyxis sp. CP4
2724914,Leifsonia sp. PS1209,species,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Leifsonia,,Leifsonia sp. PS1209
2725414,Chitinophaga oryzae,species,Bacteria,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,,Chitinophaga oryzae
2725477,Pseudomonas tohonis,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas tohonis
2725558,Parasphingorhabdus halotolerans,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parasphingorhabdus,,Parasphingorhabdus halotolerans
2725560,Kosakonia sp. SMBL-WEM22,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Kosakonia,,Kosakonia sp. SMBL-WEM22
2725666,Mesorhizobium terrae,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,,Mesorhizobium terrae
2725684,Acinetobacter sp. NEB149,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,,Acinetobacter sp. NEB149
2726954,Sarcina sp. JB2,species,Bacteria,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Sarcina,,Sarcina sp. JB2
2726956,Pseudomonas sp. MSPm1,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas sp. MSPm1
2726989,Pseudomonas sp. gcc21,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas sp. gcc21
2728020,Massilia forsythiae,species,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,,Massilia forsythiae
2728021,Duganella dendranthematis,species,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Duganella,,Duganella dendranthematis
2728827,Catellatospora sp. IY07-71,species,Bacteria,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Catellatospora,,Catellatospora sp. IY07-71
2728835,Luteolibacter luteus,species,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,,Luteolibacter luteus
2729175,Cellulomonas taurus,species,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Cellulomonadaceae,Cellulomonas,,Cellulomonas taurus
2729423,Pseudomonas sp. SK,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas sp. SK
2730360,Halomonas sp. PGE1,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,,Halomonas sp. PGE1
2730847,Pseudomonas sp. ADAK13,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas sp. ADAK13
2730848,Pseudomonas sp. ADAK18,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas sp. ADAK18
2730915,Streptomyces sp. Z423-1,species,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,,Streptomyces sp. Z423-1
2731096,Rhizobium sp. NZLR1,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,,Rhizobium sp. NZLR1
2731112,Rhizobium sp. NLR16a,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,,Rhizobium sp. NLR16a
2731552,Pseudomonas sp. Sm006,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas sp. Sm006
2731681,Pseudomonas campi,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas campi
2731756,Teredinibacter purpureus,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Teredinibacter,,Teredinibacter purpureus
2732067,Usitatibacter rugosus,species,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Usitatibacteraceae,Usitatibacter,,Usitatibacter rugosus
2732163,Limnobacter sp. SAORIC-580,species,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,,Limnobacter sp. SAORIC-580
2732249,Gemmatimonas groenlandica,species,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,,Gemmatimonas groenlandica
2732487,Usitatibacter palustris,species,Bacteria,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Usitatibacteraceae,Usitatibacter,,Usitatibacter palustris
2733487,Halomonas sp. MCCC 1A13316,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,,Halomonas sp. MCCC 1A13316
2733488,Halomonas sulfidivorans,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,,Halomonas sulfidivorans
2733571,Trueperella pecoris,species,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Trueperella,,Trueperella pecoris
2733866,Psychrobacter sp. KCTC 72983,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Psychrobacter,,Psychrobacter sp. KCTC 72983
2733867,Sphingobium sp. KCTC 72723,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,,Sphingobium sp. KCTC 72723
2734618,Microbacterium sp. NIBRBAC000506063,species,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,,Microbacterium sp. NIBRBAC000506063
2735133,Herbiconiux sp. SALV-R1,species,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Herbiconiux,,Herbiconiux sp. SALV-R1
2735134,Sphingomonas sp. AP4-R1,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,Sphingomonas sp. AP4-R1
2735317,Paenarthrobacter sp. YJN-D,species,Bacteria,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Paenarthrobacter,,Paenarthrobacter sp. YJN-D
2735528,Agrobacterium vaccinii,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Agrobacterium,,Agrobacterium vaccinii
2735554,Diaphorobacter sp. JS3050,species,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,,Diaphorobacter sp. JS3050
2735563,Thiothrix subterranea,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,,Thiothrix subterranea
2735723,Turicibacter bilis,species,Bacteria,Bacillota,Erysipelotrichia,Erysipelotrichales,Turicibacteraceae,Turicibacter,,Turicibacter bilis
2735795,Chromobacterium sp. Beijing,species,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chromobacterium,,Chromobacterium sp. Beijing
2735868,Exiguobacterium sp. Helios,species,Bacteria,Bacillota,Bacilli,Bacillales,,Exiguobacterium,,Exiguobacterium sp. Helios
2735870,Spirosoma taeanense,species,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,,Spirosoma taeanense
2735906,Pseudomonas sp. B11D7D,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas sp. B11D7D
2736640,Pseudonocardia broussonetiae,species,Bacteria,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,,Pseudonocardia broussonetiae
2736649,Mycolicibacterium mengxianglii,species,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycolicibacterium,,Mycolicibacterium mengxianglii
2736757,Nocardioides campestrisoli,species,Bacteria,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Nocardioides,,Nocardioides campestrisoli
2736875,Bradyrhizobium sp. 14AB,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,,Bradyrhizobium sp. 14AB
2737050,Deinococcus sp. TS-293,species,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,,Deinococcus sp. TS-293
2738142,Massilia sp. erpn,species,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,,Massilia sp. erpn
2738409,Mycobacterium ostraviense,species,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,,Mycobacterium ostraviense
2738413,Acidovorax sp. YS12,species,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,,Acidovorax sp. YS12
2738843,Pseudomonas sp. B14-6,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas sp. B14-6
2738844,Polaribacter pectinis,species,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,,Polaribacter pectinis
2738983,Pectobacterium sp. PL64,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Pectobacteriaceae,Pectobacterium,,Pectobacterium sp. PL64
2739061,Deefgea piscis,species,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Deefgea,,Deefgea piscis
2739062,Flavobacterium sp. M31R6,species,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,Flavobacterium sp. M31R6
2739433,Erythrobacter mangrovi,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,,Erythrobacter mangrovi
2739434,Chitinibacter bivalviorum,species,Bacteria,Pseudomonadota,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Chitinibacter,,Chitinibacter bivalviorum
2740185,Geomonas paludis,species,Bacteria,Thermodesulfobacteriota,Desulfuromonadia,Geobacterales,Geobacteraceae,Geomonas,,Geomonas paludis
2740529,Microvirga sp. R24,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Methylobacteriaceae,Microvirga,,Microvirga sp. R24
2740807,Aquisalimonas sp. 2447,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Aquisalimonas,,Aquisalimonas sp. 2447
2741720,Rhodoferax sp. BAB1,species,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax,,Rhodoferax sp. BAB1
2741953,Synechococcus sp. LA31,species,Bacteria,Cyanobacteriota,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,,Synechococcus sp. LA31
2742128,Actinomadura sp. NAK00032,species,Bacteria,Actinomycetota,Actinomycetes,Streptosporangiales,Thermomonosporaceae,Actinomadura,,Actinomadura sp. NAK00032
2742129,Stenotrophomonas sp. NA06056,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,,Stenotrophomonas sp. NA06056
2742131,Amycolatopsis sp. Hca4,species,Bacteria,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,,Amycolatopsis sp. Hca4
2742132,Verrucosispora sp. NA02020,species,Bacteria,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Micromonospora,,Verrucosispora sp. NA02020
2742135,Kitasatospora sp. NA04385,species,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Kitasatospora,,Kitasatospora sp. NA04385
2742136,Streptomyces sp. NA04227,species,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,,Streptomyces sp. NA04227
2742137,Streptomyces sp. NA02950,species,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,,Streptomyces sp. NA02950
2742145,Oricola thermophila,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Oricola,,Oricola thermophila
2742204,Methyloligella sp. GL2,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Methyloligella,,Methyloligella sp. GL2
2742603,Rhodococcus sp. W8901,species,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Rhodococcus,,Rhodococcus sp. W8901
2742639,Enterobacter sp. RHBSTW-00175,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,Enterobacter sp. RHBSTW-00175
2742675,Citrobacter sp. RHBSTW-00986,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter,,Citrobacter sp. RHBSTW-00986
2742676,Enterobacter sp. RHBSTW-00994,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,,Enterobacter sp. RHBSTW-00994
2743470,Acidovorax antarcticus,species,Bacteria,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,,Acidovorax antarcticus
2743575,Acinetobacter sp. NEB 394,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,,Acinetobacter sp. NEB 394
2744516,Mesorhizobium sp. 113-3-3,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,,Mesorhizobium sp. 113-3-3
2744518,Mesorhizobium sp. 131-2-1,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,,Mesorhizobium sp. 131-2-1
2744521,Mesorhizobium sp. L-2-11,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Mesorhizobium,,Mesorhizobium sp. L-2-11
2744574,Actinomyces respiraculi,species,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,,Actinomyces respiraculi
2745196,Amycolatopsis sp. CA-230715,species,Bacteria,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,,Amycolatopsis sp. CA-230715
2745197,Adhaeribacter radiodurans,species,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Hymenobacteraceae,Adhaeribacter,,Adhaeribacter radiodurans
2745198,Metabacillus sp. KUDC1714,species,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Metabacillus,,Metabacillus sp. KUDC1714
2745490,Pseudomonas xantholysinigenes,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas xantholysinigenes
2745495,Pseudomonas vanderleydeniana,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas vanderleydeniana
2745503,Pseudomonas iranensis,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas iranensis
2745504,Pseudomonas hamedanensis,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas hamedanensis
2745509,Pseudomonas monsensis,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas monsensis
2745510,Pseudomonas zeae,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas zeae
2745511,Pseudomonas tensinigenes,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas tensinigenes
2745514,Pseudomonas salmasensis,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas salmasensis
2745518,Pseudomonas tritici,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas tritici
2745519,Pseudomonas sp. OE 28.3,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas sp. OE 28.3
2745947,Spirosoma sp. KUDC1026,species,Bacteria,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,,Spirosoma sp. KUDC1026
2746060,Legionella sp. PC1000,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,Legionella sp. PC1000
2746225,Flavobacterium sp. K5-23,species,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,Flavobacterium sp. K5-23
2746232,Moritella sp. 28,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,,Moritella sp. 28
2746233,Moritella sp. 36,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Moritellaceae,Moritella,,Moritella sp. 36
2746321,Pseudomonas phenolilytica,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas phenolilytica
2748080,Pseudomonas sp. ABC1,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas sp. ABC1
2748098,Pikeienuella piscinae,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Pikeienuella,,Pikeienuella piscinae
2748319,Flavobacterium sp. I3-2,species,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,Flavobacterium sp. I3-2
2748320,Flavobacterium inviolabile,species,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,Flavobacterium inviolabile
2748629,Bradyrhizobium quebecense,species,Bacteria,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,,Bradyrhizobium quebecense
2749040,Halomonas sp. SH5A2,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,,Halomonas sp. SH5A2
2749808,Pseudomonas sp. Y5-11,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas sp. Y5-11
2749844,Micromonospora ferruginea,species,Bacteria,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Micromonospora,,Micromonospora ferruginea
2749991,Nocardia gipuzkoensis,species,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,,Nocardia gipuzkoensis
2749995,Winogradskyella sp. HaHa_3_26,species,Bacteria,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Winogradskyella,,Winogradskyella sp. HaHa_3_26
2749999,Pseudomonas sp. RtIB026,species,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,Pseudomonas sp. RtIB026
2750011,Streptomyces sp. Rer75,species,Bacteria,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,,Streptomyces sp. Rer75
